Mods count: 167
 
                                     jar name                                       |    notes     |             mod id             |                    mod name                     |         mod version          |                                                                                                                                                                                                                                        mixin configs                                                                                                                                                                                                                                         |              modrinth hash               | curseforge hash
    /META-INF/jarjar/configuration-forge-1.20.1-2.2.0.jar                           |              | configuration                  | Configuration                                   | 2.2.0                        | configuration.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                    |                                          |                
    /META-INF/jarjar/ldlib-forge-1.20.1-1.0.40.b.jar                                |              | ldlib                          | LowDragLib                                      | 1.0.40.b                     | ldlib-common.mixins.json, ldlib.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                  |                                          |                
gtec-1.20.1-0.2.1.jar                                                               |              | gtec                           | Gregtech Extended Chemistry Extended            | 0.2.1                        | gtec.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             | e905ec4f428b54965b4b68990a799ed6e6b9ec71 | 4157609411     
gtmoldraw-3.3.0.jar                                                                 |              | moldraw                        | GregTech Molecule Drawings                      | 3.3.0                        | moldraw.mixins.json, mixins.moldraw.refmap.json                                                                                                                                                                                                                                                                                                                                                                                                                                              | 9666c36340ef77f8ef0b5e4bb9e019bebe4f9650 | 4045916259     
gtmqol-0.0.7.1-st.jar                                                               |              | gtmqol                         | GregTech Modern Quality of Life (StarT Edition) | 0.0.7.1-st                   | gtmqol.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | c14e08e2f69f7bb1f3ab6908b007069ec6bbab80 | 187121637      
    /META-INF/jarjar/conditional-mixin-forge-0.6.4.jar                              |              | conditional_mixin              | conditional mixin                               | 0.6.4                        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
gtmutils-2.9.1.jar                                                                  |              | gtmutils                       | GregTech Modern Utilities                       | 2.9.1                        | examplemod.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | 8bd6f2f73b46127a266e6851cf59e8d633934363 | 2586396771     
guideme-20.1.14.jar                                                                 |              | guideme                        | GuideME                                         | 20.1.14                      |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 57d883148f04989128505a1bd8919629440f714f | 768472251      
handcrafted-forge-1.20.1-3.0.6.jar                                                  |              | handcrafted                    | Handcrafted                                     | 3.0.6                        | handcrafted.mixins.json, handcrafted-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                      | f1b9a009529134c736c59d6d192d53a4a25e5e5f | 2938560098     
HangGlider-v8.0.1-1.20.1-Forge.jar                                                  |              | hangglider                     | Hang Glider                                     | 8.0.1                        | hangglider.common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                | e4a5deeb545db6853ae4d668d0751228e641fc61 | 2214578654     
Iceberg-1.20.1-forge-1.1.25.jar                                                     |              | iceberg                        | Iceberg                                         | 1.1.25                       | iceberg.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | d551ff55814cfb01403b812459ee5a02b020d87b | 263977206      
Incendium_1.20.x_v5.3.5.jar                                                         |              | incendium                      | Incendium                                       | 5.3.5                        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 484556937b1b2dde2682144e7953e79bff717104 | 52166841       
industrial-foregoing-1.20.1-3.5.22.jar                                              |              | industrialforegoing            | Industrial Foregoing                            | 3.5.22                       |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 2df8bbdbfa832ae1069e5173e58d3f2e0877d854 | 2520059299     
inventoryessentials-forge-1.20.1-8.2.16.jar                                         |              | inventoryessentials            | Inventory Essentials                            | 8.2.16                       | inventoryessentials.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                              | bd67ceb3735b18741b9fb878b1b8ec8feb135759 | 2035107008     
InventoryProfilesNext-forge-1.20-1.10.20.jar                                        |              | inventoryprofilesnext          | Inventory Profiles Next                         | 1.10.20                      | mixins.ipnext.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 979e74fa10b24a7d7c4d9aeb5824b80f4f9235cf | 2510845465     
IronJetpacks-1.20.1-7.0.9.jar                                                       |              | ironjetpacks                   | Iron Jetpacks                                   | 7.0.9                        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | b1fdcfdd48ac4519ea95cb3b8dbaacc5cf819b20 | 633801556      
item-filters-forge-2001.1.0-build.59.jar                                            |              | itemfilters                    | Item Filters                                    | 2001.1.0-build.59            | itemfilters-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                               | 55a7f032c59489eca96069a7841601de2ff97590 | 3667785910     
Jade-1.20.1-Forge-11.13.2.jar                                                       |              | jade                           | Jade                                            | 11.13.2+forge                | jade.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                             | 1997e5fe2db3a0575ca79bfe4720019f01fd2b8c | 305733389      
JAVD-Forge-5.0.1+mc1.20.1.jar                                                       |              | javd                           | Just Another Void Dimension                     | 5.0.1+mc1.20.1               |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | a1973dc568d8f1b40cdd5a48906e59d108e2662e | 3399842654     
kotlinforforge-4.12.0-all.jar                                                       |              |                                |                                                 |                              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 962fdb760409d6d71cbf079235f1ca94e3863a22 | 2392977662     
    /META-INF/jarjar/kfflang-4.12.0.jar                                             |              |                                |                                                 |                              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
    /META-INF/jarjar/kfflib-4.12.0.jar                                              |              |                                |                                                 |                              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
    /META-INF/jarjar/kffmod-4.12.0.jar                                              |              | kotlinforforge                 | Kotlin For Forge                                | 4.12.0                       |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
kubejs-forge-2001.6.5-build.26.jar                                                  |              | kubejs                         | KubeJS                                          | 2001.6.5-build.26            | kubejs-common.mixins.json, kubejs-forge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                          | 8b0cc9797d4ed00fd2d1002d58960af8b32012ae | 2994552797     
libIPN-forge-1.20-4.0.2.jar                                                         |              | libipn                         | libIPN                                          | 4.0.2                        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 3e7c7fcdc037a6ae3d9146e718d87fc83f88f6d5 | 3322103168     
LibX-1.20.1-5.0.14.jar                                                              |              | libx                           | LibX                                            | 1.20.1-5.0.14                |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | d75610b0c34626cea8b1155a47d28333cc1f58a2 | 1104941069     
lithostitched-forge-1.20.1-1.4.11.jar                                               |              | lithostitched                  | Lithostitched                                   | 1.4.11                       | lithostitched.mixins.json, lithostitched.forge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                   | d1a755de84ee5d8910ff1e65e815473056e93ece | 940772176      
LongerChatHistory-1.3-Forge.jar                                                     |              | longerchathistory              | Longer Chat History                             | 1.3                          | longerchathistory.mixins.json, longerchathistory-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                          | 717d1e68336519f97b7676322c98c9afe72651a0 | 1497798873     
lootjs-forge-1.20.1-2.13.1.jar                                                      |              | lootjs                         | LootJS                                          | 1.20.1-2.13.1                | lootjs-forge.mixins.json, lootjs-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                          | 804deb0bd34d69cad873170642b9d7e47fa0d6ad | 1389353380     
lootr-forge-1.20-0.7.35.94.jar                                                      |              | lootr                          | Lootr                                           | 0.7.35.94                    | lootr.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                            | 1ec77a7df8adbf3290a296bf25b8f99f37a60020 | 1036440574     
mae2-2.0.0.jar                                                                      |              | mae2                           | Modern AE2 Additions                            | 2.0.0                        | mixins.mae2.json, mixins.mae2.refmap.json                                                                                                                                                                                                                                                                                                                                                                                                                                                    | c550456ad95c32a790b4b6876d9cfc4dbc1c17b3 | 4219206928     
Mantle-1.20.1-1.11.104.jar                                                          |              | mantle                         | Mantle                                          | 1.11.104                     |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 8a3f948f8c505ee92dae915ec0a1593594eb2667 | 2921960248     
modelfix-1.15.jar                                                                   |              | modelfix                       | Model Gap Fix                                   | 1.15                         | modelfix.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                         | 5bdda0781bf9dfb5f992a7aa2bee64d5d3fe0b84 | 3993116548     
modernfix-forge-5.27.40+mc1.20.1.jar                                                |              | modernfix                      | ModernFix                                       | 5.27.40+mc1.20.1             | modernfix-modernfix.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                              | d1bb6bac6255b657a6c4b3bfb25135806e2eed3e | 3335812768     
moogs_structure_lib-1.1.0-1.20-1.20.4-forge.jar                                     |              | moogs_structures               | Moog's Structure Lib                            | 1.1.0-1.20-1.20.4            | moogs_structures-common.mixins.json, moogs_structures-forge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                      | b7751ee5cc55e6a56bc4b7c1b79bb6e63727e8aa | 1899867669     
MoogsEndStructures-1.20-2.0.3.jar                                                   |              | mes                            | MoogsEndStructures                              | 2.0.3                        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 8c00f869a6ff274efb19cf47bf15c65ab7614f3a | 4084018808     
MoogsNetherStructures-1.20-2.0.4.jar                                                |              | mns                            | MoogsNetherStructures                           | 2.0.4                        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | c9463ffaf1f2ecaa981c19b7886625e1ca32ff86 | 1669002352     
MoogsSoaringStructures-1.20-2.1.0.jar                                               |              | mss                            | MoogsSoaringStructures                          | 2.1.0                        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | cc368ba88f206997fba64a4765f0a8da38aae1d9 | 2310118228     
MoogsVoyagerStructures-1.20-5.0.6.jar                                               |              | mvs                            | MoogsVoyagerStructures                          | 5.0.6                        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | a908cc074434e7f62d067e04b92ff3139ef02e88 | 3379364392     
moonlight-1.20-2.16.32-forge.jar                                                    |              | moonlight                      | Moonlight Library                               | 1.20-2.16.32                 | moonlight.mixins.json, moonlight-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                          | ddd76b693abea485bf450bb4f0b8121a863eaba0 | 163448434      
moredelight-26.05.20-1.20-forge.jar                                                 |              | moredelight                    | More Delight                                    | 26.05.20-1.20-forge          |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 42a481b7273aa19d57ea63a89fc100558d1844e4 | 171840827      
MouseTweaks-forge-mc1.20.1-2.25.1.jar                                               |              | mousetweaks                    | Mouse Tweaks                                    | 2.25.1                       | mousetweaks-fabric.mixins.json, mousetweaks.mixins.refmap.json, mousetweaks.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                      | d751153e722a4e014691c83f39f5b07c6ec5333c | 3001740257     
NoChatReports-FORGE-1.20.1-v2.2.2.jar                                               |              | nochatreports                  | No Chat Reports                                 | 1.20.1-v2.2.2                | mixins/common/nochatreports.mixins.json, mixins/forge/nochatreports-forge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                        | 069396e689ae887d065c8d61b7945e685fbcc65b | 393521612      
NoChatRestrictions-Forge-MC1.20.1-v1.0.0.jar                                        |              | nochatrestrictions             | No Chat Restrictions                            | 1.20.1-v1.0.0                | nochatrestrictions.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                               | a189c024b78b1057f7bab8a64c327ed27a6d186d | 3655747404     
notenoughcrashes-4.4.9+1.20.1-forge.jar                                             |              | notenoughcrashes               | Not Enough Crashes                              | 4.4.9+1.20.1                 | notenoughcrashes.forge.mixins.json, notenoughcrashes.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                             | 5d786730c1aee28751d480d497ce893cdff0bb87 | 2424392975     
NuclearCraft-1.20.1-1.2.23.jar                                                      |              | nuclearcraft                   | Nuclearcraft Neoteric                           | 1.2.23                       | nuclearcraft.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | 948e838d94177bb83b68f2af52a78f1d9b515f81 | 2483024713     
    /META-INF/jarjar/Ponder-Forge-1.20.1-1.0.92.jar                                 |              | ponder                         | Ponder                                          | 1.0.92                       | ponder-common.mixins.json, ponder.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                |                                          |                
    /META-INF/jarjar/flywheel-forge-1.20.1-1.0.0-215.jar                            |              | flywheel                       | Flywheel                                        | 1.0.0                        | flywheel.impl.mixins.json, flywheel.backend.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                      |                                          |                
    /META-INF/jarjar/flywheel-forge-1.20.1-1.0.6-278.jar                            |              | flywheel                       | Flywheel                                        | 1.0.6-278                    | flywheel.impl.mixins.json, flywheel.impl.forge.mixins.json, flywheel.backend.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                     |                                          |                
Nullscape_1.20.x_v1.2.8.jar                                                         |              | nullscape                      | Nullscape                                       | 1.2.8                        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | e4afd980e788f1861d8a8263bc700312667df977 | 2335606410     
obscure_tooltips-forge-1.20.1-3.10.0.jar                                            |              | obscure_tooltips               | Obscure Tooltips                                | 3.10.0                       | obscure_tooltips.mixins.json, obscure_tooltips.forge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                             | 66ff6454b2fb04ee76a76982f87aeea2ffe855dd | 869629287      
oculus-mc1.20.1-1.8.0.jar                                                           |              | oculus                         | Oculus                                          | 1.8.0                        | mixins.oculus.compat.sodium.json, sodiumCompatibility-oculus-mixins-refmap.json, mixins.oculus.integrationtest.json, mixins.oculus.compat.dh.json, mixins.oculus.vertexformat.json, mixins.oculus.fixes.maxfpscrash.json, oculus-batched-entity-rendering.mixins.json, mixins.oculus.compat.indium.json, mixins.oculus.json, oculus-mixins-refmap.json, mixins.oculus.compat.indigo.json, mixins.oculus.bettermipmaps.json, mixins.oculus.compat.pixelmon.json, mixins.oculus.fantastic.json | 984f774e71790deaec674c7587bd24e0711871b2 | 516527841      
    /META-INF/jars/jcpp-1.4.14.jar                                                  |              |                                |                                                 |                              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
PackagedAuto-1.20.1-3.4.15.46.jar                                                   |              | packagedauto                   | PackagedAuto                                    | 3.4.15.46                    |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 3fceb59bc410646143135668e630b7ed93cb7661 | 188874142      
PackagedExCrafting-1.20.1-3.4.0.20.jar                                              |              | packagedexcrafting             | PackagedExCrafting                              | 3.4.0.20                     |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | bddc6f2c50989ae77f611dacaadabf7c1342bf61 | 4220022460     
PackagedExExCrafting-1.20.1-1.0.0.6.jar                                             |              | packagedexexcrafting           | PackagedExExCrafting                            | 1.0.0.6                      |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 7f5645f151a4049f536f3d63752dfc3c61ca7d90 | 908575730      
Patchouli-1.20.1-85-FORGE.jar                                                       |              | patchouli                      | Patchouli                                       | 1.20.1-85-FORGE              | patchouli_xplat.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | d4614507d6e4c7cb464bba5eca891978272062ef | 1383309397     
Placebo-1.20.1-8.6.3.jar                                                            |              | placebo                        | Placebo                                         | 8.6.3                        | placebo.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | e85f53de2e582a79ce25ff1df1e7b5b5fc08440f | 3174429337     
polyeng-forge-0.1.1-1.20.1.jar                                                      |              | polyeng                        | Polymorphic Energistics                         | 0.1.1-1.20.1                 | polyeng.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | 4617a4de40edda9a480ea0c33ba03e97d4a3ae1a | 1862397942     
polylib-forge-2000.0.3-build.143.jar                                                |              | polylib                        | PolyLib                                         | 2000.0.3-build.143           | polylib.mixins.json, polylib-forge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                               | bf49919adc9e9109196762ff20030f823790e2db | 3158966907     
polymorph-forge-0.49.10+1.20.1.jar                                                  |              | polymorph                      | Polymorph                                       | 0.49.10+1.20.1               | polymorph.mixins.json, polymorph-integrations.forge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                              | e4afd6f512cc06311320357ed974cee586e031c3 | 3179981898     
    /META-INF/jarjar/spectrelib-forge-0.13.17+1.20.1.jar                            |              | spectrelib                     | SpectreLib                                      | 0.13.17+1.20.1               |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
PuzzlesLib-v8.1.33-1.20.1-Forge.jar                                                 |              | puzzleslib                     | Puzzles Lib                                     | 8.1.33                       | puzzleslib.common.mixins.json, puzzleslib.forge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                  | 285b7c7616971338ccbe0022c9ea0f8ad3036aaf | 3151848185     
    /META-INF/jarjar/puzzlesaccessapi-forge-20.1.1.jar                              |              | puzzlesaccessapi               | Puzzles Access Api                              | 20.1.1                       | puzzlesaccessapi.forge.mixins.json, puzzlesaccessapi.common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                      |                                          |                
Quark-4.0-462.jar                                                                   |              | quark                          | Quark                                           | 4.0-462                      | quark.mixins.json, quark_integrations.mixins.json, quark.mixins.refmap.json                                                                                                                                                                                                                                                                                                                                                                                                                  | 9b0fb82995622a0070c00827c698c43b49d9d14b | 4061553554     
radium-mc1.20.1-0.12.4+git.26c9d8e.jar                                              |              | radium                         | Radium                                          | 0.12.4+git.26c9d8e           | lithium.mixins.json, mixins.lithium.refmap.json                                                                                                                                                                                                                                                                                                                                                                                                                                              | f5f5f792473bb7b85ec221f75c5afb3740afb13a | 1441086174     
    /META-INF/jars/NanoLiveConfig-1.2.1.jar                                         |              |                                |                                                 |                              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
resourcefulconfig-forge-1.20.1-2.1.3.jar                                            |              | resourcefulconfig              | Resourcefulconfig                               | 2.1.3                        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 597d40920dcc935f963842c817dcc4901862ab14 | 2554742015     
resourcefullib-forge-1.20.1-2.1.29.jar                                              |              | resourcefullib                 | Resourceful Lib                                 | 2.1.29                       |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 6fc590a7c56a720fec57e290cbb0a106efbb3ffa | 4227743239     
    /META-INF/jars/yabn-1.0.3.jar                                                   |              | com_teamresourceful_yabn       | yabn                                            | 1.0.3                        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
    /META-INF/jars/bytecodecs-1.0.2.jar                                             |              | com_teamresourceful_bytecodecs | bytecodecs                                      | 1.0.2                        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
rhino-forge-2001.2.3-build.10.jar                                                   |              | rhino                          | Rhino                                           | 2001.2.3-build.10            | rhino-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | c83c9b719a6bab33fbd2b3f2f680eb3adbfc1aa1 | 1432081092     
ritchiesprojectilelib-2.1.1-mc.1.20.1-forge.jar                                     |              | ritchiesprojectilelib          | Ritchie's Projectile Library                    | 2.1.1                        | ritchiesprojectilelib.mixins.json, ritchiesprojectilelib-forge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                   | 3e13ad86b2cc4107b8a18eec1d980ed19cdc37aa | 2857939410     
RoughlyEnoughItems-12.1.785-forge.jar                                               |              | roughlyenoughitems             | Roughly Enough Items (REI)                      | 12.1.785                     | rei.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 9289cb01c920c1e539034f53ba3736095a2d4410 | 4101930970     
Searchables-forge-1.20.1-1.0.3.jar                                                  |              | searchables                    | Searchables                                     | 1.0.3                        | searchables.forge.mixins.json, searchables.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                       | ed5a23ec30c90fd06b3f1d8140614028e1fafaee | 3171281796     
smoothboot(reloaded)-mc1.20.1-0.0.4.jar                                             |              | smoothboot                     | Smooth Boot (Reloaded)                          | 0.0.4                        | smoothboot.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | 3fd79132dba444bd109b5de4ad75dee06a48e130 | 2392064616     
solcarrot-1.20.1-1.15.1.jar                                                         |              | solcarrot                      | Spice of Life: Carrot Edition                   | 1.15.1                       |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | f7fa1fd0c633b10f98d7f0f97766b95aac1a2dc0 | 3477473770     
sophisticatedbackpacks-1.20.1-3.24.43.1789.jar                                      |              | sophisticatedbackpacks         | Sophisticated Backpacks                         | 3.24.43.1789                 |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | d768c56cd9a9d02f93c410ed0e2cdd50c94d91a4 | 2365945942     
sophisticatedcore-1.20.1-1.3.38.1893.jar                                            |              | sophisticatedcore              | Sophisticated Core                              | 1.3.38.1893                  | sophisticatedcore.mixins.json, sophisticatedcore.create.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                          | b7c8cc7110ff13ee809ed7ae349a7aee35c328d9 | 1555640430     
sophisticatedstorage-1.20.1-1.4.48.1754.jar                                         |              | sophisticatedstorage           | Sophisticated Storage                           | 1.4.48.1754                  |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 14591f0fa2ced1c5e74c2e475734d2b6518b9a29 | 3194426718     
spark-1.10.53-forge.jar                                                             |              | spark                          | spark                                           | 1.10.53                      |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 231fb325368c0660954f47bfb03493f5246fa4d1 | 1515254383     
Steam_Rails-1.7.2+forge-mc1.20.1.jar                                                |              | railways                       | Create: Steam 'n' Rails                         | 1.7.2+forge-mc1.20.1         | railways.mixins.json, railways-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                            | 15d317afd2459368b19c23f2bdfefdeb87708bdd | 3883819242     
steamadditions-1.5.2.jar                                                            |              | steamadditions                 | Steam Additions                                 | 1.5.1                        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 5874f81827d90580205ff27a3fd24ea93c12a79a | 516158751      
supplementaries-1.20-3.1.43-forge.jar                                               |              | supplementaries                | Supplementaries                                 | 1.20-3.1.43                  | supplementaries-common.mixins.json, supplementaries.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                              | 326d65a29981de28016e3828370d68a8f63e1798 | 1988549846     
TerraBlender-forge-1.20.1-3.0.1.10.jar                                              |              | terrablender                   | TerraBlender                                    | 3.0.1.10                     | terrablender.mixins.json, terrablender_forge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                     | b3dbaf1aac31601b9efb19e4c67646750041968a | 2523949204     
tinygates-1.20-4.0.0.jar                                                            |              | tinygates                      | Tiny Gates                                      | 1.20-4.0.0                   |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 2befa58e4a43668534dbe8ea853b770d717dc536 | 177026870      
tinypipes-1.20-4.0.1.jar                                                            |              | tinypipes                      | Tiny Pipes                                      | 1.20-4.0.1                   |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | f156b53c4f7a383c13a9d8b44dab082cd55fc2a5 | 3390518579     
tinyredstone-1.20-5.0.3.jar                                                         |              | tinyredstone                   | Tiny Redstone                                   | 1.20-5.0.3                   |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 42f206a50434324695d23a574765dcb3c6f183df | 2961129688     
titanium-1.20.1-3.8.34.jar                                                          |              | titanium                       | Titanium                                        | 3.8.34                       |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 06a073e2f7005eedcfb8ccb011f21f89db9e8e8c | 450343199      
ToastControl-1.20.1-8.0.3.jar                                                       |              | toastcontrol                   | Toast Control                                   | 8.0.3                        | toastcontrol.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | e9ef48672f01b076ea3b8c7c5e6a139c2491a67c | 2054440897     
ToolBelt-1.20.1-1.20.03.jar                                                         |              | toolbelt                       | Tool Belt                                       | 1.20.03                      |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 486038e2b0e075c48f325a7665ad0f3149f7632c | 155110247      
tooltipoverhaul-forge-1.20.1-1.4.3.jar                                              |              | tooltipoverhaul                | Tooltip Overhaul                                | 1.4.3                        | tooltipoverhaul.mixins.json, tooltipoverhaul.forge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                               | d3e2ce89fd870d496dd0a86c635305a3f34825c1 | 1716140912     
torchmaster-20.1.9.jar                                                              |              | torchmaster                    | Torchmaster                                     | 20.1.9                       |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 9a7f4ffdfe0dfe0a8071ac6501e52b1b4e208758 | 1441746516     
TravelAnchors-1.20.1-5.0.1.jar                                                      |              | travelanchors                  | Travel Anchors                                  | 1.20.1-5.0.1                 |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 255b95facb3f2c4d2f886634b3d8746b00b580dd | 2265662569     
trenzalore-forge-3.3.10+mc1.20.1-all.jar                                            |              | trenzalore                     | Trenzalore                                      | 3.3.10                       |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 7295788df92b75b49affb11d13f9fcf0385017fc | 1877037548     
    /META-INF/jarjar/UnRealConfig-core-12.3.4.jar                                   |              |                                |                                                 |                              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
    /META-INF/jarjar/UnRealConfig-gson-12.3.4.jar                                   |              |                                |                                                 |                              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
vista-1.20-3.1.3-forge.jar                                                          |              | vista                          | Vista                                           | 1.20-3.1.3                   | vista-common.mixins.json, vista.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                  | c0c8328ae6f2ac9881e92afae5c24c3f7116b6a5 | 1192175879     
xaerominimap-forge-1.20.1-25.3.13.jar                                               |              | xaerominimap                   | Xaero's Minimap                                 | 25.3.13                      | xaerohud.forge.mixins.json, xaerohud.mixins.json, xaerominimap.mixins.json, xaerominimap.forge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                   | 183c7078af2e11f8c3f2baed9e4151a51abb493c | 3469159        
    /META-INF/jarjar/xaerolib-forge-1.20.1-1.1.15.jar                               |              | xaerolib                       | XaeroLib                                        | 1.1.15                       | xaerolib.mixins.json, xaerolib.forge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                             |                                          |                
xaeroworldmap-forge-1.20.1-1.40.16.jar                                              |              | xaeroworldmap                  | Xaero's World Map                               | 1.40.16                      | xaeroworldmap.forge.mixins.json, xaeroworldmap.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                   | 3ebbd1aea9e55b746d168c0d3ac014bb5892db71 | 2470635228     
    /META-INF/jarjar/xaerolib-forge-1.20.1-1.1.15.jar                               |              | xaerolib                       | XaeroLib                                        | 1.1.15                       | xaerolib.mixins.json, xaerolib.forge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                             |                                          |                
xtonesreworked-1.0.4-F_1.20.1-47.2.0.jar                                            |              | xtonesreworked                 | XTones Reworked                                 | 1.0.4                        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | adac636516fe155d7e8b2f8ba686bc2541724e3f | 2736897412     
YeetusExperimentus-Forge-2.3.1-build.6+mc1.20.1.jar                                 |              | yeetusexperimentus             | Yeetus Experimentus                             | 2.3.1-build.6+mc1.20.1       | yeetusexperimentus.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                               | 6efdaf5d213f779e51aa84631a5f06a306351e75 | 1963019301     
